group	subset	learningiter	acc	expid
tv	921	7750	0.789724	846
tv	921	8000	0.791862	846
tv	921	8250	0.78869	846
tv	921	8500	0.79531	846
tv	921	8750	0.795448	846
tv	921	9000	0.792207	846
tv	921	9250	0.793655	846
tv	921	9500	0.798552	846
tv	921	9750	0.801655	846
tv	921	10000	0.801104	846
tv	921	10250	0.804069	846
tv	921	10500	0.805586	846
tv	921	10750	0.804276	846
tv	921	11000	0.804759	846
tv	921	11250	0.803448	846
tv	921	11500	0.806552	846
tv	921	11750	0.806552	846
tv	921	12000	0.808965	846
tv	921	12250	0.811862	846
tv	921	12500	0.810207	846
tv	921	12750	0.813586	846
tv	921	13000	0.811241	846
tv	921	13250	0.814345	846
tv	921	13500	0.813172	846
tv	921	13750	0.813793	846
tv	921	14000	0.81	846
tv	921	14250	0.813862	846
tv	921	14500	0.816138	846
tv	921	14750	0.814621	846
tv	921	15000	0.816966	846
tv	921	15250	0.816965	846
tv	921	15500	0.81731	846
tv	921	15750	0.818345	846
tv	921	16000	0.817793	846
tv	921	16250	0.818965	846
tv	921	16500	0.818	846
tv	921	16750	0.818621	846
tv	921	17000	0.818552	846
tv	921	17250	0.820827	846
tv	921	17500	0.821655	846
tv	921	17750	0.820414	846
tv	921	18000	0.822	846
tv	921	18250	0.821793	846
tv	921	18500	0.821724	846
tv	921	18750	0.823103	846
tv	921	19000	0.820828	846
tv	921	19250	0.820827	846
tv	921	19500	0.82269	846
tv	921	19750	0.822345	846
tv	921	20000	0.82331	846
tv	921	20250	0.821103	846
tv	921	20500	0.823103	846
tv	921	20750	0.822138	846
tv	921	21000	0.824897	846
tv	921	21250	0.823793	846
tv	921	21500	0.824138	846
tv	921	21750	0.825448	846
tv	921	22000	0.823655	846
tv	921	22250	0.826276	846
tv	921	22500	0.824207	846
tv	921	22750	0.824138	846
tv	921	23000	0.825862	846
tv	921	23250	0.825379	846
tv	921	23500	0.826827	846
tv	921	23750	0.824689	846
tv	921	24000	0.825448	846
tv	921	24250	0.826069	846
tv	921	24500	0.824483	846
tv	921	24750	0.827517	846
tv	921	25000	0.826345	846
tv	921	25250	0.826344	846
tv	921	25500	0.826414	846
tv	921	25750	0.826	846
tv	921	26000	0.828	846
tv	921	26250	0.827172	846
tv	921	26500	0.829241	846
tv	921	26750	0.828414	846
tv	921	27000	0.827034	846
tv	921	27250	0.826483	846
tv	921	27500	0.827379	846
tv	921	27750	0.828138	846
tv	921	28000	0.826759	846
tv	921	28250	0.829724	846
tv	921	28500	0.829862	846
tv	921	28750	0.828207	846
tv	921	29000	0.830483	846
tv	921	29250	0.831724	846
tv	921	29500	0.83069	846
tv	921	29750	0.82931	846
tv	921	30000	0.831103	846
tv	921	30250	0.828896	846
tv	921	30500	0.830414	846
tv	921	30750	0.832276	846
tv	921	31000	0.831172	846
tv	921	31250	0.833793	846
tv	921	31500	0.830138	846
tv	921	31750	0.829448	846
tv	921	32000	0.833241	846
tv	921	32250	0.832	846
tv	921	32500	0.83131	846
tv	921	32750	0.831241	846
tv	921	33000	0.833655	846
tv	921	33250	0.830828	846
tv	921	33500	0.834345	846
tv	921	33750	0.833724	846
tv	921	34000	0.829793	846
tv	921	34250	0.832	846
tv	921	34500	0.831724	846
tv	921	34750	0.833793	846
tv	921	35000	0.833103	846
tv	921	35250	0.832828	846
tv	921	35500	0.83469	846
tv	921	35750	0.831793	846
tv	921	36000	0.832759	846
tv	921	36250	0.831862	846
tv	921	36500	0.835172	846
tv	921	36750	0.836	846
tv	921	37000	0.834207	846
tv	921	37250	0.835172	846
tv	921	37500	0.832483	846
tv	921	37750	0.836138	846
tv	921	38000	0.833793	846
tv	921	38250	0.835241	846
tv	921	38500	0.835931	846
tv	921	38750	0.833931	846
tv	921	39000	0.833034	846
tv	921	39250	0.827862	846
tv	921	39500	0.834413	846
tv	921	39750	0.83531	846
tv	921	40000	0.835241	846
tv	921	40250	0.835241	846
tv	921	40500	0.832069	846
tv	921	40750	0.834966	846
tv	921	41000	0.834759	846
tv	921	41250	0.836896	846
tv	921	41500	0.837448	846
tv	921	41750	0.835586	846
tv	921	42000	0.838483	846
tv	921	42250	0.831241	846
tv	921	42500	0.834896	846
tv	921	42750	0.83669	846
tv	921	43000	0.835241	846
tv	921	43250	0.83469	846
tv	921	43500	0.837241	846
tv	921	43750	0.838	846
tv	921	44000	0.835655	846
tv	921	44250	0.835862	846
tv	921	44500	0.835655	846
tv	921	44750	0.837379	846
tv	921	45000	0.835034	846
tv	921	45250	0.836	846
tv	921	45500	0.836552	846
tv	921	45750	0.837517	846
tv	921	46000	0.836896	846
tv	921	46250	0.835172	846
tv	921	46500	0.836483	846
tv	921	46750	0.836965	846
tv	921	47000	0.836138	846
tv	921	47250	0.834483	846
tv	921	47500	0.837172	846
tv	921	47750	0.837103	846
tv	921	48000	0.838138	846
tv	921	48250	0.836345	846
tv	921	48500	0.837931	846
tv	921	48750	0.836828	846
tv	921	49000	0.836345	846
tv	921	49250	0.83931	846
tv	921	49500	0.835931	846
tv	921	49750	0.837586	846
tv	921	50000	0.836414	846
tv	921	50250	0.838483	846
tv	921	50500	0.835931	846
tv	921	50750	0.838276	846
tv	921	51000	0.836207	846
tv	921	51250	0.837793	846
tv	921	51500	0.836207	846
tv	921	51750	0.837448	846
tv	921	52000	0.839241	846
tv	921	52250	0.839586	846
tv	921	52500	0.838276	846
tv	921	52750	0.839724	846
tv	921	53000	0.836759	846
tv	921	53250	0.837379	846
tv	921	53500	0.836207	846
tv	921	53750	0.837655	846
tv	921	54000	0.837931	846
tv	921	54250	0.838414	846
tv	921	54500	0.840552	846
tv	921	54750	0.837862	846
tv	921	55000	0.839103	846
tv	921	55250	0.83869	846
tv	921	55500	0.83931	846
tv	921	55750	0.839172	846
tv	921	56000	0.837241	846
tv	921	56250	0.839172	846
tv	921	56500	0.839034	846
tv	921	56750	0.841035	846
tv	921	57000	0.836965	846
tv	921	57250	0.838414	846
tv	921	57500	0.838759	846
tv	921	57750	0.837448	846
tv	921	58000	0.837862	846
tv	921	58250	0.839448	846
tv	921	58500	0.839448	846
tv	921	58750	0.837862	846
tv	921	59000	0.838552	846
tv	921	59250	0.838345	846
tv	921	59500	0.837655	846
tv	921	59750	0.839655	846
tv	921	60000	0.839103	846
tv	921	60250	0.838276	846
tv	921	60500	0.838621	846
tv	921	60750	0.83869	846
tv	921	61000	0.838069	846
tv	921	61250	0.838069	846
tv	921	61500	0.840483	846
tv	921	61750	0.839242	846
tv	921	62000	0.839517	846
tv	921	62250	0.839448	846
tv	921	62500	0.83731	846
tv	921	62750	0.831724	846
tv	921	63000	0.839448	846
tv	921	63250	0.839379	846
tv	921	63500	0.839379	846
tv	921	63750	0.837724	846
tv	921	64000	0.840207	846
tv	921	64250	0.838897	846
tv	921	64500	0.840138	846
tv	921	64750	0.840897	846
tv	921	65000	0.838621	846
tv	921	65250	0.837655	846
tv	921	65500	0.833448	846
tv	921	65750	0.839724	846
tv	921	66000	0.839862	846
tv	921	66250	0.838551	846
tv	921	66500	0.840276	846
tv	921	66750	0.839517	846
tv	921	67000	0.838758	846
tv	921	67250	0.839931	846
tv	921	67500	0.840759	846
tv	921	67750	0.840896	846
tv	921	68000	0.841379	846
tv	921	68250	0.84	846
tv	921	68500	0.83469	846
tv	921	68750	0.83731	846
tv	921	69000	0.840207	846
tv	921	69250	0.840138	846
tv	921	69500	0.837448	846
tv	921	69750	0.838828	846
tv	921	70000	0.839448	846
tv	921	70250	0.839517	846
tv	921	70500	0.838207	846
tv	921	70750	0.839517	846
tv	921	71000	0.839655	846
tv	921	71250	0.839035	846
tv	921	71500	0.837034	846
tv	921	71750	0.838482	846
tv	921	72000	0.840414	846
tv	921	72250	0.839103	846
tv	921	72500	0.832965	846
tv	921	72750	0.840138	846
tv	921	73000	0.839241	846
tv	921	73250	0.834414	846
tv	921	73500	0.840551	846
tv	921	73750	0.838483	846
tv	921	74000	0.839793	846
tv	921	74250	0.837931	846
tv	921	74500	0.840207	846
tv	921	74750	0.839931	846
tv	921	75000	0.840552	846
tv	1440	0	0.488506	612
tv	1440	250	0.570788	612
tv	1440	500	0.598382	612
tv	1440	750	0.618797	612
tv	1440	1000	0.631037	612
tv	1440	1250	0.651162	612
tv	1440	1500	0.652987	612
tv	1440	1750	0.66805	612
tv	1440	2000	0.679793	612
tv	1440	2250	0.689045	612
tv	1440	2500	0.700581	612
tv	1440	2750	0.71473	612
tv	1440	3000	0.718216	612
tv	1440	3250	0.728174	612
tv	1440	3500	0.734523	612
tv	1440	3750	0.741162	612
tv	1440	4000	0.74805	612
tv	1440	4250	0.753444	612
tv	1440	4500	0.754979	612
tv	1440	4750	0.763485	612
tv	1440	5000	0.768216	612
tv	1440	5250	0.769212	612
tv	1440	5500	0.774938	612
tv	1440	5750	0.777054	612
tv	1440	6000	0.781037	612
tv	1440	6250	0.783237	612
tv	1440	6500	0.782365	612
tv	1440	6750	0.788672	612
tv	1440	7000	0.789212	612
tv	1440	7250	0.790913	612
tv	1440	7500	0.795353	612
tv	1440	7750	0.787012	612
tv	1440	8000	0.797468	612
tv	1440	8250	0.800291	612
tv	1440	8500	0.799627	612
tv	1440	8750	0.802822	612
tv	1440	9000	0.805146	612
tv	1440	9250	0.805643	612
tv	1440	9500	0.808755	612
tv	1440	9750	0.809751	612
tv	1440	10000	0.809253	612
tv	1440	10250	0.812282	612
tv	1440	10500	0.813859	612
tv	1440	10750	0.815477	612
tv	1440	11000	0.817511	612
tv	1440	11250	0.818838	612
tv	1440	11500	0.821784	612
tv	1440	11750	0.821743	612
tv	1440	12000	0.81751	612
tv	1440	12250	0.822988	612
tv	1440	12500	0.822656	612
tv	1440	12750	0.823527	612
tv	1440	13000	0.825685	612
tv	1440	13250	0.828424	612
tv	1440	13500	0.829295	612
tv	1440	13750	0.832116	612
tv	1440	14000	0.831825	612
tv	1440	14250	0.834938	612
tv	1440	14500	0.825975	612
tv	1440	14750	0.835684	612
tv	1440	15000	0.837179	612
tv	1440	15250	0.837137	612
tv	1440	15500	0.838921	612
tv	1440	15750	0.841909	612
tv	1440	16000	0.840457	612
tv	1440	16250	0.841743	612
tv	1440	16500	0.842324	612
tv	1440	16750	0.83971	612
tv	1440	17000	0.843817	612
tv	1440	17250	0.843984	612
tv	1440	17500	0.842697	612
tv	1440	17750	0.846017	612
tv	1440	18000	0.845311	612
tv	1440	18250	0.847718	612
tv	1440	18500	0.84776	612
tv	1440	18750	0.845436	612
tv	1440	19000	0.846971	612
tv	1440	19250	0.842116	612
tv	1440	19500	0.848714	612
tv	1440	19750	0.847386	612
tv	1440	20000	0.847303	612
tv	1440	20250	0.851992	612
tv	1440	20500	0.851286	612
tv	1440	20750	0.84971	612
tv	1440	21000	0.85361	612
tv	1440	21250	0.847842	612
tv	1440	21500	0.854025	612
tv	1440	21750	0.854067	612
tv	1440	22000	0.853486	612
tv	1440	22250	0.854315	612
tv	1440	22500	0.854564	612
tv	1440	22750	0.854938	612
tv	1440	23000	0.855934	612
tv	1440	23250	0.85361	612
tv	1440	23500	0.853776	612
tv	1440	23750	0.855353	612
tv	1440	24000	0.855851	612
tv	1440	24250	0.855809	612
tv	1440	24500	0.851162	612
tv	1440	24750	0.854316	612
tv	1440	25000	0.857676	612
tv	1440	25250	0.857261	612
tv	1440	25500	0.857137	612
tv	1440	25750	0.858465	612
tv	1440	26000	0.845063	612
tv	1440	26250	0.85805	612
tv	1440	26500	0.842655	612
tv	1440	26750	0.855809	612
tv	1440	27000	0.858631	612
tv	1440	27250	0.859585	612
tv	1440	27500	0.859212	612
tv	1440	27750	0.860166	612
tv	1440	28000	0.854399	612
tv	1440	28250	0.859378	612
tv	1440	28500	0.859087	612
tv	1440	28750	0.858506	612
tv	1440	29000	0.859792	612
tv	1440	29250	0.861079	612
tv	1440	29500	0.858589	612
tv	1440	29750	0.861909	612
tv	1440	30000	0.860042	612
tv	1440	30250	0.857013	612
tv	1440	30500	0.858672	612
tv	1440	30750	0.860124	612
tv	1440	31000	0.861784	612
tv	1440	31250	0.85278	612
tv	1440	31500	0.854938	612
tv	1440	31750	0.86166	612
tv	1440	32000	0.861494	612
tv	1440	32250	0.861286	612
tv	1440	32500	0.862614	612
tv	1440	32750	0.849668	612
tv	1440	33000	0.860954	612
tv	1440	33250	0.841162	612
tv	1440	33500	0.860415	612
tv	1440	33750	0.861287	612
tv	1440	34000	0.861411	612
tv	1440	34250	0.860373	612
tv	1440	34500	0.860415	612
tv	1440	34750	0.855187	612
tv	1440	35000	0.861411	612
tv	1440	35250	0.860581	612
tv	1440	35500	0.861618	612
tv	1440	35750	0.86249	612
tv	1440	36000	0.864025	612
tv	1440	36250	0.856432	612
tv	1440	36500	0.863029	612
tv	1440	36750	0.861618	612
tv	1440	37000	0.859253	612
tv	1440	37250	0.86112	612
tv	1440	37500	0.861618	612
tv	1440	37750	0.861535	612
tv	1440	38000	0.861203	612
tv	1440	38250	0.851992	612
tv	1440	38500	0.863859	612
tv	1440	38750	0.85917	612
tv	1440	39000	0.862407	612
tv	1440	39250	0.862656	612
tv	1440	39500	0.859668	612
tv	1440	39750	0.862116	612
tv	1440	40000	0.848465	612
tv	1440	40250	0.861079	612
tv	1440	40500	0.86249	612
tv	1440	40750	0.860912	612
tv	1440	41000	0.862282	612
tv	1440	41250	0.856681	612
tv	1440	41500	0.859212	612
tv	1440	41750	0.862531	612
tv	1440	42000	0.859544	612
tv	1440	42250	0.86224	612
tv	1440	42500	0.857593	612
tv	1440	42750	0.863402	612
tv	1440	43000	0.857967	612
tv	1440	43250	0.860373	612
tv	1440	43500	0.862739	612
tv	1440	43750	0.858506	612
tv	1440	44000	0.858299	612
tv	1440	44250	0.860083	612
tv	1440	44500	0.860788	612
tv	1440	44750	0.86444	612
tv	1440	45000	0.859004	612
tv	1440	45250	0.862697	612
tv	1440	45500	0.857179	612
tv	1440	45750	0.862614	612
tv	1440	46000	0.864564	612
tv	1440	46250	0.862946	612
tv	1440	46500	0.86195	612
tv	1440	46750	0.851203	612
tv	1440	47000	0.860457	612
tv	1440	47250	0.862822	612
tv	1440	47500	0.860664	612
tv	1440	47750	0.862739	612
tv	1440	48000	0.855851	612
tv	1440	48250	0.861618	612
tv	1440	48500	0.86332	612
tv	1440	48750	0.862324	612
tv	1440	49000	0.861743	612
tv	1440	49250	0.85249	612
tv	1440	49500	0.863319	612
tv	1440	49750	0.855104	612
tv	1440	50000	0.861037	612
tv	1440	50250	0.862241	612
tv	1440	50500	0.85834	612
tv	1440	50750	0.861577	612
tv	1440	51000	0.861494	612
tv	1440	51250	0.860332	612
tv	1440	51500	0.863444	612
tv	1440	51750	0.863029	612
tv	1440	52000	0.85917	612
tv	1440	52250	0.856888	612
tv	1440	52500	0.863029	612
tv	1440	52750	0.864772	612
tv	1440	53000	0.865104	612
tv	1440	53250	0.861162	612
tv	1440	53500	0.859627	612
tv	1440	53750	0.85917	612
tv	1440	54000	0.86332	612
tv	1440	54250	0.85166	612
tv	1440	54500	0.863568	612
tv	1440	54750	0.857386	612
tv	1440	55000	0.86249	612
tv	1440	55250	0.862199	612
tv	1440	55500	0.863029	612
tv	1440	55750	0.859419	612
tv	1440	56000	0.856473	612
tv	1440	56250	0.862282	612
tv	1440	56500	0.859253	612
tv	1440	56750	0.861203	612
tv	1440	57000	0.861121	612
tv	1440	57250	0.860664	612
tv	1440	57500	0.861286	612
tv	1440	57750	0.859212	612
tv	1440	58000	0.860166	612
tv	1440	58250	0.862946	612
tv	1440	58500	0.859461	612
tv	1440	58750	0.861743	612
tv	1440	59000	0.854315	612
tv	1440	59250	0.860871	612
tv	1440	59500	0.862158	612
tv	1440	59750	0.864398	612
tv	1440	60000	0.860955	612
tv	1440	60250	0.863527	612
tv	1440	60500	0.858755	612
tv	1440	60750	0.862697	612
tv	1440	61000	0.858838	612
tv	1440	61250	0.863071	612
tv	1440	61500	0.857386	612
tv	1440	61750	0.861369	612
tv	1440	62000	0.863568	612
tv	1440	62250	0.862739	612
tv	1440	62500	0.854689	612
tv	1440	62750	0.857386	612
tv	1440	63000	0.860124	612
tv	1440	63250	0.860374	612
tv	1440	63500	0.863983	612
tv	1440	63750	0.858133	612
tv	1440	64000	0.860581	612
tv	1440	64250	0.862323	612
tv	1440	64500	0.861328	612
tv	1440	64750	0.858548	612
tv	1440	65000	0.863942	612
tv	1440	65250	0.858672	612
tv	1440	65500	0.863403	612
tv	1440	65750	0.859544	612
tv	1440	66000	0.860913	612
tv	1440	66250	0.859295	612
tv	1440	66500	0.862448	612
tv	1440	66750	0.859295	612
tv	1440	67000	0.861743	612
tv	1440	67250	0.859876	612
tv	1440	67500	0.858714	612
tv	1440	67750	0.858299	612
tv	1440	68000	0.86	612
tv	1440	68250	0.860125	612
tv	1440	68500	0.85971	612
tv	1440	68750	0.861909	612
tv	1440	69000	0.862614	612
tv	1440	69250	0.853361	612
tv	1440	69500	0.85971	612
tv	1440	69750	0.855643	612
tv	1440	70000	0.862656	612
tv	1440	70250	0.865021	612
tv	1440	70500	0.858589	612
tv	1440	70750	0.85834	612
tv	1440	71000	0.861701	612
tv	1440	71250	0.860954	612
tv	1440	71500	0.854233	612
tv	1440	71750	0.861826	612
tv	1440	72000	0.859461	612
tv	1440	72250	0.86195	612
tv	1440	72500	0.859917	612
tv	1440	72750	0.860374	612
tv	1440	73000	0.852407	612
tv	1440	73250	0.860706	612
tv	1440	73500	0.859253	612
tv	1440	73750	0.860125	612
tv	1440	74000	0.861826	612
tv	1440	74250	0.855726	612
tv	1440	74500	0.859419	612
tv	1440	74750	0.860124	612
tv	1440	75000	0.861577	612
tv	115	0	0.4575	277
tv	115	250	0.729167	277
tv	115	500	0.7525	277
tv	115	750	0.7525	277
tv	115	1000	0.761667	277
tv	115	1250	0.76	277
tv	115	1500	0.7675	277
tv	115	1750	0.771667	277
tv	115	2000	0.784167	277
tv	115	2250	0.796667	277
tv	115	2500	0.791667	277
tv	115	2750	0.7925	277
tv	115	3000	0.799167	277
tv	115	3250	0.79	277
tv	115	3500	0.786667	277
tv	115	3750	0.7925	277
tv	115	4000	0.794167	277
tv	115	4250	0.790833	277
tv	115	4500	0.796667	277
tv	115	4750	0.795	277
tv	115	5000	0.796667	277
tv	115	5250	0.793333	277
tv	115	5500	0.795	277
tv	115	5750	0.794167	277
tv	115	6000	0.800833	277
tv	115	6250	0.801667	277
tv	115	6500	0.801667	277
tv	115	6750	0.808333	277
tv	115	7000	0.8075	277
tv	115	7250	0.818333	277
tv	115	7500	0.810833	277
tv	115	7750	0.813333	277
tv	115	8000	0.82	277
tv	115	8250	0.808333	277
tv	115	8500	0.815	277
tv	115	8750	0.8175	277
tv	115	9000	0.816667	277
tv	115	9250	0.816667	277
tv	115	9500	0.818333	277
tv	115	9750	0.820833	277
tv	115	10000	0.813333	277
tv	115	10250	0.815	277
tv	115	10500	0.816667	277
tv	115	10750	0.824167	277
tv	115	11000	0.8275	277
tv	115	11250	0.825	277
tv	115	11500	0.825833	277
tv	115	11750	0.825833	277
tv	115	12000	0.829167	277
tv	115	12250	0.825	277
tv	115	12500	0.825	277
tv	115	12750	0.83	277
tv	115	13000	0.826667	277
tv	115	13250	0.820833	277
tv	115	13500	0.83	277
tv	115	13750	0.825833	277
tv	115	14000	0.826667	277
tv	115	14250	0.824167	277
tv	115	14500	0.825833	277
tv	115	14750	0.825	277
tv	115	15000	0.83	277
tv	115	15250	0.830833	277
tv	115	15500	0.829167	277
tv	115	15750	0.83	277
tv	115	16000	0.823333	277
tv	115	16250	0.829167	277
tv	115	16500	0.8325	277
tv	115	16750	0.83	277
tv	115	17000	0.835833	277
tv	115	17250	0.83	277
tv	115	17500	0.829167	277
tv	115	17750	0.830833	277
tv	115	18000	0.83	277
tv	115	18250	0.830833	277
tv	115	18500	0.828333	277
tv	115	18750	0.828333	277
tv	115	19000	0.830833	277
tv	115	19250	0.828333	277
tv	115	19500	0.83	277
tv	115	19750	0.8325	277
tv	115	20000	0.830833	277
tv	115	20250	0.838333	277
tv	115	20500	0.829167	277
tv	115	20750	0.835	277
tv	115	21000	0.835	277
tv	115	21250	0.8325	277
tv	115	21500	0.8325	277
tv	115	21750	0.823333	277
tv	115	22000	0.839167	277
tv	115	22250	0.8325	277
tv	115	22500	0.833333	277
tv	115	22750	0.8325	277
tv	115	23000	0.834167	277
tv	115	23250	0.831667	277
tv	115	23500	0.83	277
tv	115	23750	0.826667	277
tv	115	24000	0.8375	277
tv	115	24250	0.835833	277
tv	115	24500	0.835833	277
tv	115	24750	0.8275	277
tv	115	25000	0.825	277
tv	115	25250	0.8325	277
tv	115	25500	0.835833	277
tv	115	25750	0.824167	277
tv	115	26000	0.830833	277
tv	115	26250	0.834167	277
tv	115	26500	0.829167	277
tv	115	26750	0.836667	277
tv	115	27000	0.8375	277
tv	115	27250	0.839167	277
tv	115	27500	0.8275	277
tv	115	27750	0.834167	277
tv	115	28000	0.833333	277
tv	115	28250	0.833333	277
tv	115	28500	0.8375	277
tv	115	28750	0.841667	277
tv	115	29000	0.830833	277
tv	115	29250	0.8275	277
tv	115	29500	0.830833	277
tv	115	29750	0.833333	277
tv	115	30000	0.834167	277
tv	115	30250	0.835833	277
tv	115	30500	0.83	277
tv	115	30750	0.830833	277
tv	115	31000	0.841667	277
tv	115	31250	0.83	277
tv	115	31500	0.830833	277
tv	115	31750	0.8375	277
tv	115	32000	0.845833	277
tv	115	32250	0.8375	277
tv	115	32500	0.834167	277
tv	115	32750	0.823333	277
tv	115	33000	0.834167	277
tv	115	33250	0.835833	277
tv	115	33500	0.836667	277
tv	115	33750	0.8375	277
tv	115	34000	0.84	277
tv	115	34250	0.84	277
tv	115	34500	0.833333	277
tv	115	34750	0.829167	277
tv	115	35000	0.826667	277
tv	115	35250	0.838333	277
tv	115	35500	0.833333	277
tv	115	35750	0.8225	277
tv	115	36000	0.823333	277
tv	115	36250	0.828333	277
tv	115	36500	0.835833	277
tv	115	36750	0.830833	277
tv	115	37000	0.833333	277
tv	115	37250	0.835833	277
tv	115	37500	0.836667	277
tv	115	37750	0.835833	277
tv	115	38000	0.835	277
tv	115	38250	0.838333	277
tv	115	38500	0.8375	277
tv	115	38750	0.843333	277
tv	115	39000	0.835	277
tv	115	39250	0.8325	277
tv	115	39500	0.839167	277
tv	115	39750	0.8275	277
tv	115	40000	0.825	277
tv	115	40250	0.835	277
tv	115	40500	0.8275	277
tv	115	40750	0.84	277
tv	115	41000	0.829167	277
tv	115	41250	0.825	277
tv	115	41500	0.839167	277
tv	115	41750	0.840833	277
tv	115	42000	0.8325	277
tv	115	42250	0.8325	277
tv	115	42500	0.839167	277
tv	115	42750	0.838333	277
tv	115	43000	0.8325	277
tv	115	43250	0.834167	277
tv	115	43500	0.835	277
tv	115	43750	0.838333	277
tv	115	44000	0.8375	277
tv	115	44250	0.831667	277
tv	115	44500	0.829167	277
tv	115	44750	0.835833	277
tv	115	45000	0.839167	277
tv	115	45250	0.836667	277
tv	115	45500	0.831667	277
tv	115	45750	0.835	277
tv	115	46000	0.8375	277
tv	115	46250	0.831667	277
tv	115	46500	0.835833	277
tv	115	46750	0.829167	277
tv	115	47000	0.825833	277
tv	115	47250	0.833333	277
tv	115	47500	0.8375	277
tv	115	47750	0.835833	277
tv	115	48000	0.841667	277
tv	115	48250	0.8325	277
tv	115	48500	0.795	277
tv	115	48750	0.833333	277
tv	115	49000	0.833333	277
tv	115	49250	0.8325	277
tv	115	49500	0.83	277
tv	115	49750	0.834167	277
tv	115	50000	0.836667	277
tv	115	50250	0.84	277
tv	115	50500	0.824167	277
tv	115	50750	0.836667	277
tv	115	51000	0.835	277
tv	115	51250	0.828333	277
tv	115	51500	0.8275	277
tv	115	51750	0.835833	277
tv	115	52000	0.8325	277
tv	115	52250	0.840833	277
tv	115	52500	0.830833	277
tv	115	52750	0.835	277
tv	115	53000	0.835	277
tv	115	53250	0.8375	277
tv	115	53500	0.843333	277
tv	115	53750	0.831667	277
tv	115	54000	0.8375	277
tv	115	54250	0.838333	277
tv	115	54500	0.835	277
tv	115	54750	0.823333	277
tv	115	55000	0.826667	277
tv	115	55250	0.83	277
tv	115	55500	0.834167	277
tv	115	55750	0.834167	277
tv	115	56000	0.843333	277
tv	115	56250	0.824167	277
tv	115	56500	0.838333	277
tv	115	56750	0.84	277
tv	115	57000	0.8275	277
tv	115	57250	0.836667	277
tv	115	57500	0.836667	277
tv	115	57750	0.829167	277
tv	115	58000	0.8375	277
tv	115	58250	0.830833	277
tv	115	58500	0.838333	277
tv	115	58750	0.840833	277
tv	115	59000	0.828333	277
tv	115	59250	0.830833	277
tv	115	59500	0.84	277
tv	115	59750	0.8375	277
tv	115	60000	0.830833	277
tv	115	60250	0.835833	277
tv	115	60500	0.830833	277
tv	115	60750	0.823333	277
tv	115	61000	0.830833	277
tv	115	61250	0.835833	277
tv	115	61500	0.835	277
tv	115	61750	0.8375	277
tv	115	62000	0.841667	277
tv	115	62250	0.833333	277
tv	115	62500	0.834167	277
tv	115	62750	0.8325	277
tv	115	63000	0.83	277
tv	115	63250	0.825833	277
tv	115	63500	0.8075	277
tv	115	63750	0.834167	277
tv	115	64000	0.833333	277
tv	115	64250	0.83	277
tv	115	64500	0.835	277
tv	115	64750	0.838333	277
tv	115	65000	0.835	277
tv	115	65250	0.834167	277
tv	115	65500	0.835	277
tv	115	65750	0.8325	277
tv	115	66000	0.839167	277
tv	115	66250	0.838333	277
tv	115	66500	0.835	277
tv	115	66750	0.836667	277
tv	115	67000	0.835833	277
tv	115	67250	0.836667	277
tv	115	67500	0.8325	277
tv	115	67750	0.8125	277
tv	115	68000	0.8375	277
